id,scheduled,start_time_tbd,status,competitors,resumed,sport_event_type,estimated,tournament_round.type,tournament_round.number,tournament_round.name,tournament_round.group_long_name,season.id,season.name,season.start_date,season.end_date,season.year,season.tournament_id,tournament.id,tournament.name,tournament.parent_id,tournament.sport.id,tournament.sport.name,tournament.category.id,tournament.category.name,tournament.type,tournament.gender,venue.id,venue.name,venue.city_name,venue.country_name,venue.country_code,tournament_round.cup_round_match_number,tournament_round.cup_round_matches,tournament.category.level,venue.capacity,player1,player2,player1_id,player1_name,player1_nationality,player1_country_code,player1_abbreviation,player1_seed,player1_bracket_number,player1_qualifier,player1_players,player2_id,player2_name,player2_nationality,player2_country_code,player2_abbreviation,player2_seed,player2_bracket_number,player2_qualifier,player2_players,player1_virtual,player2_virtual
sr:match:43314235,2023-08-29T02:00:00+00:00,False,closed,"[{'id': 'sr:competitor:220590', 'name': 'Huang, Tsung-Hao', 'nationality': 'Taipei chinois', 'country_code': 'TPE', 'abbreviation': 'HUA', 'seed': 8, 'bracket_number': 17, 'qualifier': 'home'}, {'id': 'sr:competitor:256375', 'name': 'Jeong, Yeongseok', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'JEO', 'bracket_number': 18, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Hong Kong, Singles Main, M-ITF-HKG-01A",sr:season:109451,"ITF Hong Kong F1, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:18830,sr:tournament:18830,"ITF Hong Kong F1, Men Singles",sr:tournament:18828,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:26317,Court 10,Hong Kong,"Hong Kong, Chine",HKG,,,,,"{'id': 'sr:competitor:220590', 'name': 'Huang, Tsung-Hao', 'nationality': 'Taipei chinois', 'country_code': 'TPE', 'abbreviation': 'HUA', 'seed': 8, 'bracket_number': 17, 'qualifier': 'home'}","{'id': 'sr:competitor:256375', 'name': 'Jeong, Yeongseok', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'JEO', 'bracket_number': 18, 'qualifier': 'away'}",sr:competitor:220590,"Huang, Tsung-Hao",Taipei chinois,TPE,HUA,8.0,17.0,home,,sr:competitor:256375,"Jeong, Yeongseok",République de Corée,KOR,JEO,,18.0,away,,,
sr:match:43314249,2023-08-29T02:00:00+00:00,False,closed,"[{'id': 'sr:competitor:220932', 'name': 'Shin, Sanhui', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'SHI', 'seed': 6, 'bracket_number': 25, 'qualifier': 'home'}, {'id': 'sr:competitor:207965', 'name': 'Yue, Ching Ho Sunny', 'nationality': 'Hong Kong, Chine', 'country_code': 'HKG', 'abbreviation': 'YUE', 'bracket_number': 26, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Hong Kong, Singles Main, M-ITF-HKG-01A",sr:season:109451,"ITF Hong Kong F1, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:18830,sr:tournament:18830,"ITF Hong Kong F1, Men Singles",sr:tournament:18828,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:26323,Court Central,Hong Kong,"Hong Kong, Chine",HKG,,,,,"{'id': 'sr:competitor:220932', 'name': 'Shin, Sanhui', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'SHI', 'seed': 6, 'bracket_number': 25, 'qualifier': 'home'}","{'id': 'sr:competitor:207965', 'name': 'Yue, Ching Ho Sunny', 'nationality': 'Hong Kong, Chine', 'country_code': 'HKG', 'abbreviation': 'YUE', 'bracket_number': 26, 'qualifier': 'away'}",sr:competitor:220932,"Shin, Sanhui",République de Corée,KOR,SHI,6.0,25.0,home,,sr:competitor:207965,"Yue, Ching Ho Sunny","Hong Kong, Chine",HKG,YUE,,26.0,away,,,
sr:match:43314263,2023-08-29T02:00:00+00:00,False,closed,"[{'id': 'sr:competitor:262865', 'name': 'Shiraishi, Hikaru', 'nationality': 'Japon', 'country_code': 'JPN', 'abbreviation': 'SHI', 'bracket_number': 13, 'qualifier': 'home'}, {'id': 'sr:competitor:279259', 'name': 'Barki, Justin', 'nationality': 'Indonésie', 'country_code': 'IDN', 'abbreviation': 'BAR', 'bracket_number': 14, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Hong Kong, Singles Main, M-ITF-HKG-01A",sr:season:109451,"ITF Hong Kong F1, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:18830,sr:tournament:18830,"ITF Hong Kong F1, Men Singles",sr:tournament:18828,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:15560,Court 11,Hong Kong,"Hong Kong, Chine",HKG,,,,,"{'id': 'sr:competitor:262865', 'name': 'Shiraishi, Hikaru', 'nationality': 'Japon', 'country_code': 'JPN', 'abbreviation': 'SHI', 'bracket_number': 13, 'qualifier': 'home'}","{'id': 'sr:competitor:279259', 'name': 'Barki, Justin', 'nationality': 'Indonésie', 'country_code': 'IDN', 'abbreviation': 'BAR', 'bracket_number': 14, 'qualifier': 'away'}",sr:competitor:262865,"Shiraishi, Hikaru",Japon,JPN,SHI,,13.0,home,,sr:competitor:279259,"Barki, Justin",Indonésie,IDN,BAR,,14.0,away,,,
sr:match:43314271,2023-08-29T02:00:00+00:00,False,closed,"[{'id': 'sr:competitor:93695', 'name': 'Lee, Duckhee', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'LEE', 'bracket_number': 21, 'qualifier': 'home'}, {'id': 'sr:competitor:269469', 'name': 'Mo, Ye Cong', 'nationality': 'Chine', 'country_code': 'CHN', 'abbreviation': 'MOY', 'bracket_number': 22, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Hong Kong, Singles Main, M-ITF-HKG-01A",sr:season:109451,"ITF Hong Kong F1, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:18830,sr:tournament:18830,"ITF Hong Kong F1, Men Singles",sr:tournament:18828,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:15562,Court 13,Hong Kong,"Hong Kong, Chine",HKG,,,,,"{'id': 'sr:competitor:93695', 'name': 'Lee, Duckhee', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'LEE', 'bracket_number': 21, 'qualifier': 'home'}","{'id': 'sr:competitor:269469', 'name': 'Mo, Ye Cong', 'nationality': 'Chine', 'country_code': 'CHN', 'abbreviation': 'MOY', 'bracket_number': 22, 'qualifier': 'away'}",sr:competitor:93695,"Lee, Duckhee",République de Corée,KOR,LEE,,21.0,home,,sr:competitor:269469,"Mo, Ye Cong",Chine,CHN,MOY,,22.0,away,,,
sr:match:43325197,2023-08-29T02:00:00+00:00,False,closed,"[{'id': 'sr:competitor:906831', 'name': 'Vithoontien, Leo', 'nationality': 'Japon', 'country_code': 'JPN', 'abbreviation': 'VIT', 'bracket_number': 15, 'qualifier': 'home'}, {'id': 'sr:competitor:845028', 'name': 'Bradshaw, Jacob', 'nationality': 'Australie', 'country_code': 'AUS', 'abbreviation': 'BRA', 'seed': 7, 'bracket_number': 16, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Nakhon Si Thammarat, Singles Main, M-ITF-THA-08A",sr:season:109509,"ITF Thailand F8, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:20254,sr:tournament:20254,"ITF Thailand F8, Men Singles",sr:tournament:20252,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:71339,Court 5,Nakhon Si Thammarat,Thaïlande,THA,,,,,"{'id': 'sr:competitor:906831', 'name': 'Vithoontien, Leo', 'nationality': 'Japon', 'country_code': 'JPN', 'abbreviation': 'VIT', 'bracket_number': 15, 'qualifier': 'home'}","{'id': 'sr:competitor:845028', 'name': 'Bradshaw, Jacob', 'nationality': 'Australie', 'country_code': 'AUS', 'abbreviation': 'BRA', 'seed': 7, 'bracket_number': 16, 'qualifier': 'away'}",sr:competitor:906831,"Vithoontien, Leo",Japon,JPN,VIT,,15.0,home,,sr:competitor:845028,"Bradshaw, Jacob",Australie,AUS,BRA,7.0,16.0,away,,,
sr:match:43325211,2023-08-29T02:00:00+00:00,False,closed,"[{'id': 'sr:competitor:78431', 'name': 'Lodikova, Daria', 'nationality': 'Neutral', 'abbreviation': 'LOD', 'bracket_number': 11, 'qualifier': 'home'}, {'id': 'sr:competitor:343148', 'name': 'Karunaratne, Adithya', 'nationality': 'Hong Kong, Chine', 'country_code': 'HKG', 'abbreviation': 'KAR', 'bracket_number': 12, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Nakhon Si Thammarat, Singles Main, W-ITF-THA-10A",sr:season:109541,"ITF Thailand 10A, Women Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:16834,sr:tournament:16834,"ITF Thailand 10A, Women Singles",sr:tournament:16722,sr:sport:5,Tennis,sr:category:213,ITF Femmes,singles,women,sr:venue:71345,Court 3,Nakhon Si Thammarat,Thaïlande,THA,,,,,"{'id': 'sr:competitor:78431', 'name': 'Lodikova, Daria', 'nationality': 'Neutral', 'abbreviation': 'LOD', 'bracket_number': 11, 'qualifier': 'home'}","{'id': 'sr:competitor:343148', 'name': 'Karunaratne, Adithya', 'nationality': 'Hong Kong, Chine', 'country_code': 'HKG', 'abbreviation': 'KAR', 'bracket_number': 12, 'qualifier': 'away'}",sr:competitor:78431,"Lodikova, Daria",Neutral,,LOD,,11.0,home,,sr:competitor:343148,"Karunaratne, Adithya","Hong Kong, Chine",HKG,KAR,,12.0,away,,,
sr:match:43325219,2023-08-29T02:00:00+00:00,False,closed,"[{'id': 'sr:competitor:180984', 'name': 'Vishwakarma, Siddharth', 'nationality': 'Inde', 'country_code': 'IND', 'abbreviation': 'VIS', 'bracket_number': 27, 'qualifier': 'home'}, {'id': 'sr:competitor:252233', 'name': 'Tang, Sheng', 'nationality': 'Chine', 'country_code': 'CHN', 'abbreviation': 'TAN', 'bracket_number': 28, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Nakhon Si Thammarat, Singles Main, M-ITF-THA-08A",sr:season:109509,"ITF Thailand F8, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:20254,sr:tournament:20254,"ITF Thailand F8, Men Singles",sr:tournament:20252,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:71343,Court 2,Nakhon Si Thammarat,Thaïlande,THA,,,,,"{'id': 'sr:competitor:180984', 'name': 'Vishwakarma, Siddharth', 'nationality': 'Inde', 'country_code': 'IND', 'abbreviation': 'VIS', 'bracket_number': 27, 'qualifier': 'home'}","{'id': 'sr:competitor:252233', 'name': 'Tang, Sheng', 'nationality': 'Chine', 'country_code': 'CHN', 'abbreviation': 'TAN', 'bracket_number': 28, 'qualifier': 'away'}",sr:competitor:180984,"Vishwakarma, Siddharth",Inde,IND,VIS,,27.0,home,,sr:competitor:252233,"Tang, Sheng",Chine,CHN,TAN,,28.0,away,,,
sr:match:43325223,2023-08-29T02:00:00+00:00,False,closed,"[{'id': 'sr:competitor:43527', 'name': 'Kumkhum, Luksika', 'nationality': 'Thaïlande', 'country_code': 'THA', 'abbreviation': 'KUM', 'bracket_number': 5, 'qualifier': 'home'}, {'id': 'sr:competitor:330689', 'name': 'Kovapitukted, Punnin', 'nationality': 'Thaïlande', 'country_code': 'THA', 'abbreviation': 'KOV', 'bracket_number': 6, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Nakhon Si Thammarat, Singles Main, W-ITF-THA-10A",sr:season:109541,"ITF Thailand 10A, Women Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:16834,sr:tournament:16834,"ITF Thailand 10A, Women Singles",sr:tournament:16722,sr:sport:5,Tennis,sr:category:213,ITF Femmes,singles,women,sr:venue:71337,Court 1,Nakhon Si Thammarat,Thaïlande,THA,,,,,"{'id': 'sr:competitor:43527', 'name': 'Kumkhum, Luksika', 'nationality': 'Thaïlande', 'country_code': 'THA', 'abbreviation': 'KUM', 'bracket_number': 5, 'qualifier': 'home'}","{'id': 'sr:competitor:330689', 'name': 'Kovapitukted, Punnin', 'nationality': 'Thaïlande', 'country_code': 'THA', 'abbreviation': 'KOV', 'bracket_number': 6, 'qualifier': 'away'}",sr:competitor:43527,"Kumkhum, Luksika",Thaïlande,THA,KUM,,5.0,home,,sr:competitor:330689,"Kovapitukted, Punnin",Thaïlande,THA,KOV,,6.0,away,,,
sr:match:43263255,2023-08-29T02:30:00+00:00,False,closed,"[{'id': 'sr:competitor:17046', 'name': 'Statham, Rubin', 'nationality': 'Nouvelle-Zélande', 'country_code': 'NZL', 'abbreviation': 'STA', 'bracket_number': 27, 'qualifier': 'home'}, {'id': 'sr:competitor:675133', 'name': 'Li, Hanwen', 'nationality': 'Chine', 'country_code': 'CHN', 'abbreviation': 'HAN', 'bracket_number': 28, 'qualifier': 'away'}]",,singles,False,cup,,round_of_32,"Zhangjiagang, China",sr:season:105915,"Zhangjiagang, Chine, Simple Messieurs 2023",2023-08-27,2023-09-03,2023,sr:tournament:18360,sr:tournament:18360,"Zhangjiagang, Chine, Simple Messieurs",sr:tournament:18358,sr:sport:5,Tennis,sr:category:72,Challenger,singles,men,sr:venue:23412,Indoor 10,Zhangjiagang,Chine,CHN,1.0,1.0,,,"{'id': 'sr:competitor:17046', 'name': 'Statham, Rubin', 'nationality': 'Nouvelle-Zélande', 'country_code': 'NZL', 'abbreviation': 'STA', 'bracket_number': 27, 'qualifier': 'home'}","{'id': 'sr:competitor:675133', 'name': 'Li, Hanwen', 'nationality': 'Chine', 'country_code': 'CHN', 'abbreviation': 'HAN', 'bracket_number': 28, 'qualifier': 'away'}",sr:competitor:17046,"Statham, Rubin",Nouvelle-Zélande,NZL,STA,,27.0,home,,sr:competitor:675133,"Li, Hanwen",Chine,CHN,HAN,,28.0,away,,,
sr:match:43263257,2023-08-29T02:30:00+00:00,False,closed,"[{'id': 'sr:competitor:49417', 'name': 'Tu, Li', 'nationality': 'Australie', 'country_code': 'AUS', 'abbreviation': 'TUL', 'seed': 5, 'bracket_number': 25, 'qualifier': 'home'}, {'id': 'sr:competitor:505466', 'name': 'Sekulic, Philip', 'nationality': 'Australie', 'country_code': 'AUS', 'abbreviation': 'SEK', 'bracket_number': 26, 'qualifier': 'away'}]",,singles,False,cup,,round_of_32,"Zhangjiagang, China",sr:season:105915,"Zhangjiagang, Chine, Simple Messieurs 2023",2023-08-27,2023-09-03,2023,sr:tournament:18360,sr:tournament:18360,"Zhangjiagang, Chine, Simple Messieurs",sr:tournament:18358,sr:sport:5,Tennis,sr:category:72,Challenger,singles,men,sr:venue:23414,Indoor 12,Zhangjiagang,Chine,CHN,1.0,1.0,,,"{'id': 'sr:competitor:49417', 'name': 'Tu, Li', 'nationality': 'Australie', 'country_code': 'AUS', 'abbreviation': 'TUL', 'seed': 5, 'bracket_number': 25, 'qualifier': 'home'}","{'id': 'sr:competitor:505466', 'name': 'Sekulic, Philip', 'nationality': 'Australie', 'country_code': 'AUS', 'abbreviation': 'SEK', 'bracket_number': 26, 'qualifier': 'away'}",sr:competitor:49417,"Tu, Li",Australie,AUS,TUL,5.0,25.0,home,,sr:competitor:505466,"Sekulic, Philip",Australie,AUS,SEK,,26.0,away,,,
sr:match:43232663,2023-08-29T03:00:00+00:00,False,closed,"[{'id': 'sr:competitor:88992', 'name': 'Müller, Alexandre', 'nationality': 'France', 'country_code': 'FRA', 'abbreviation': 'MUL', 'bracket_number': 127, 'qualifier': 'home'}, {'id': 'sr:competitor:14882', 'name': 'Djokovic, Novak', 'nationality': 'Serbie', 'country_code': 'SRB', 'abbreviation': 'DJO', 'seed': 2, 'bracket_number': 128, 'qualifier': 'away'}]",,singles,True,cup,,round_of_128,"US Open, New York, USA",sr:season:97749,"US Open, Simple Messieurs 2023",2023-08-22,2023-09-10,2023,sr:tournament:2591,sr:tournament:2591,"US Open, Simple Messieurs",sr:tournament:2589,sr:sport:5,Tennis,sr:category:3,ATP,singles,men,sr:venue:1310,Stade Arthur Ashe,New York,Etats-Unis,USA,1.0,1.0,grand_slam,22547.0,"{'id': 'sr:competitor:88992', 'name': 'Müller, Alexandre', 'nationality': 'France', 'country_code': 'FRA', 'abbreviation': 'MUL', 'bracket_number': 127, 'qualifier': 'home'}","{'id': 'sr:competitor:14882', 'name': 'Djokovic, Novak', 'nationality': 'Serbie', 'country_code': 'SRB', 'abbreviation': 'DJO', 'seed': 2, 'bracket_number': 128, 'qualifier': 'away'}",sr:competitor:88992,"Müller, Alexandre",France,FRA,MUL,,127.0,home,,sr:competitor:14882,"Djokovic, Novak",Serbie,SRB,DJO,2.0,128.0,away,,,
sr:match:43325233,2023-08-29T03:30:00+00:00,False,closed,"[{'id': 'sr:competitor:310982', 'name': 'Naklo, Thasaporn', 'nationality': 'Thaïlande', 'country_code': 'THA', 'abbreviation': 'NAK', 'bracket_number': 21, 'qualifier': 'home'}, {'id': 'sr:competitor:517296', 'name': 'Falei, Aliona', 'nationality': 'Neutral', 'abbreviation': 'FAL', 'bracket_number': 22, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Nakhon Si Thammarat, Singles Main, W-ITF-THA-10A",sr:season:109541,"ITF Thailand 10A, Women Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:16834,sr:tournament:16834,"ITF Thailand 10A, Women Singles",sr:tournament:16722,sr:sport:5,Tennis,sr:category:213,ITF Femmes,singles,women,sr:venue:71343,Court 2,Nakhon Si Thammarat,Thaïlande,THA,,,,,"{'id': 'sr:competitor:310982', 'name': 'Naklo, Thasaporn', 'nationality': 'Thaïlande', 'country_code': 'THA', 'abbreviation': 'NAK', 'bracket_number': 21, 'qualifier': 'home'}","{'id': 'sr:competitor:517296', 'name': 'Falei, Aliona', 'nationality': 'Neutral', 'abbreviation': 'FAL', 'bracket_number': 22, 'qualifier': 'away'}",sr:competitor:310982,"Naklo, Thasaporn",Thaïlande,THA,NAK,,21.0,home,,sr:competitor:517296,"Falei, Aliona",Neutral,,FAL,,22.0,away,,,
sr:match:43314247,2023-08-29T03:40:00+00:00,False,closed,"[{'id': 'sr:competitor:263747', 'name': 'Ng, Ki Lung', 'nationality': 'Hong Kong, Chine', 'country_code': 'HKG', 'abbreviation': 'KI', 'bracket_number': 19, 'qualifier': 'home'}, {'id': 'sr:competitor:319243', 'name': 'Kumasaka, Takuya', 'nationality': 'Japon', 'country_code': 'JPN', 'abbreviation': 'KUM', 'bracket_number': 20, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Hong Kong, Singles Main, M-ITF-HKG-01A",sr:season:109451,"ITF Hong Kong F1, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:18830,sr:tournament:18830,"ITF Hong Kong F1, Men Singles",sr:tournament:18828,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:26323,Court Central,Hong Kong,"Hong Kong, Chine",HKG,,,,,"{'id': 'sr:competitor:263747', 'name': 'Ng, Ki Lung', 'nationality': 'Hong Kong, Chine', 'country_code': 'HKG', 'abbreviation': 'KI', 'bracket_number': 19, 'qualifier': 'home'}","{'id': 'sr:competitor:319243', 'name': 'Kumasaka, Takuya', 'nationality': 'Japon', 'country_code': 'JPN', 'abbreviation': 'KUM', 'bracket_number': 20, 'qualifier': 'away'}",sr:competitor:263747,"Ng, Ki Lung","Hong Kong, Chine",HKG,KI,,19.0,home,,sr:competitor:319243,"Kumasaka, Takuya",Japon,JPN,KUM,,20.0,away,,,
sr:match:43325235,2023-08-29T03:40:00+00:00,False,closed,"[{'id': 'sr:competitor:812562', 'name': 'Jang, Yunseok', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'JAN', 'seed': 6, 'bracket_number': 25, 'qualifier': 'home'}, {'id': 'sr:competitor:132352', 'name': 'Congcar, Congsup', 'nationality': 'Thaïlande', 'country_code': 'THA', 'abbreviation': 'CON', 'bracket_number': 26, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Nakhon Si Thammarat, Singles Main, M-ITF-THA-08A",sr:season:109509,"ITF Thailand F8, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:20254,sr:tournament:20254,"ITF Thailand F8, Men Singles",sr:tournament:20252,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:71341,Court 6,Nakhon Si Thammarat,Thaïlande,THA,,,,,"{'id': 'sr:competitor:812562', 'name': 'Jang, Yunseok', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'JAN', 'seed': 6, 'bracket_number': 25, 'qualifier': 'home'}","{'id': 'sr:competitor:132352', 'name': 'Congcar, Congsup', 'nationality': 'Thaïlande', 'country_code': 'THA', 'abbreviation': 'CON', 'bracket_number': 26, 'qualifier': 'away'}",sr:competitor:812562,"Jang, Yunseok",République de Corée,KOR,JAN,6.0,25.0,home,,sr:competitor:132352,"Congcar, Congsup",Thaïlande,THA,CON,,26.0,away,,,
sr:match:43323237,2023-08-29T03:45:00+00:00,False,closed,"[{'id': 'sr:competitor:936447', 'name': 'Kim, E / Wi, H', 'bracket_number': 15, 'abbreviation': 'K/W', 'qualifier': 'home', 'players': [{'id': 'sr:competitor:441668', 'name': 'Wi, Hwuiwon', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'HWU'}, {'id': 'sr:competitor:904237', 'name': 'Kim, Eunchae', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'KIM'}]}, {'id': 'sr:competitor:904615', 'name': 'Back, D / Jeong, B', 'seed': 2, 'bracket_number': 16, 'abbreviation': 'B/J', 'qualifier': 'away', 'players': [{'id': 'sr:competitor:341196', 'name': 'Back, Dayeon', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'BAC'}, {'id': 'sr:competitor:371556', 'name': 'Jeong, Boyoung', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'JEO'}]}]",,doubles,True,cup,,round_of_16,"Yeongwol, Doubles Main, W-ITF-KOR-05A",sr:season:109551,"ITF South Korea 05A, Women Doubles 2023",2023-08-29,2023-09-02,2023,sr:tournament:23015,sr:tournament:23015,"ITF South Korea 05A, Women Doubles",sr:tournament:23011,sr:sport:5,Tennis,sr:category:213,ITF Femmes,doubles,women,sr:venue:65837,Indoor 2,Yeong Wol,République de Corée,KOR,,,,,"{'id': 'sr:competitor:936447', 'name': 'Kim, E / Wi, H', 'bracket_number': 15, 'abbreviation': 'K/W', 'qualifier': 'home', 'players': [{'id': 'sr:competitor:441668', 'name': 'Wi, Hwuiwon', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'HWU'}, {'id': 'sr:competitor:904237', 'name': 'Kim, Eunchae', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'KIM'}]}","{'id': 'sr:competitor:904615', 'name': 'Back, D / Jeong, B', 'seed': 2, 'bracket_number': 16, 'abbreviation': 'B/J', 'qualifier': 'away', 'players': [{'id': 'sr:competitor:341196', 'name': 'Back, Dayeon', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'BAC'}, {'id': 'sr:competitor:371556', 'name': 'Jeong, Boyoung', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'JEO'}]}",sr:competitor:936447,"Kim, E / Wi, H",,,K/W,,15.0,home,"[{'id': 'sr:competitor:441668', 'name': 'Wi, Hwuiwon', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'HWU'}, {'id': 'sr:competitor:904237', 'name': 'Kim, Eunchae', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'KIM'}]",sr:competitor:904615,"Back, D / Jeong, B",,,B/J,2.0,16.0,away,"[{'id': 'sr:competitor:341196', 'name': 'Back, Dayeon', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'BAC'}, {'id': 'sr:competitor:371556', 'name': 'Jeong, Boyoung', 'nationality': 'République de Corée', 'country_code': 'KOR', 'abbreviation': 'JEO'}]",,
sr:match:43325225,2023-08-29T03:45:00+00:00,False,closed,"[{'id': 'sr:competitor:513646', 'name': 'Chaiyarin, Credit', 'nationality': 'Thaïlande', 'country_code': 'THA', 'abbreviation': 'CHA', 'bracket_number': 23, 'qualifier': 'home'}, {'id': 'sr:competitor:663757', 'name': 'Jones, Maximus', 'nationality': 'Thaïlande', 'country_code': 'THA', 'abbreviation': 'JON', 'seed': 4, 'bracket_number': 24, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Nakhon Si Thammarat, Singles Main, M-ITF-THA-08A",sr:season:109509,"ITF Thailand F8, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:20254,sr:tournament:20254,"ITF Thailand F8, Men Singles",sr:tournament:20252,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:71337,Court 1,Nakhon Si Thammarat,Thaïlande,THA,,,,,"{'id': 'sr:competitor:513646', 'name': 'Chaiyarin, Credit', 'nationality': 'Thaïlande', 'country_code': 'THA', 'abbreviation': 'CHA', 'bracket_number': 23, 'qualifier': 'home'}","{'id': 'sr:competitor:663757', 'name': 'Jones, Maximus', 'nationality': 'Thaïlande', 'country_code': 'THA', 'abbreviation': 'JON', 'seed': 4, 'bracket_number': 24, 'qualifier': 'away'}",sr:competitor:513646,"Chaiyarin, Credit",Thaïlande,THA,CHA,,23.0,home,,sr:competitor:663757,"Jones, Maximus",Thaïlande,THA,JON,4.0,24.0,away,,,
